河北省,邢台市,桥东区,114.507254,37.068017
河北省,邢台市,桥西区,114.468435,37.059882
河北省,邢台市,临城县,114.498762,37.444499
河北省,邢台市,内丘县,114.512128,37.286669
河北省,邢台市,柏乡县,114.693426,37.482423
河北省,邢台市,隆尧县,114.770419,37.350173
河北省,邢台市,任县,114.671936,37.120983
河北省,邢台市,南和县,114.683762,37.005041
河北省,邢台市,宁晋县,114.919301,37.619886
河北省,邢台市,巨鹿县,115.037478,37.221112
河北省,邢台市,新河县,115.242070,37.528719
河北省,邢台市,广宗县,115.142607,37.074660
河北省,邢台市,平乡县,115.030076,37.063148
河北省,邢台市,威县,115.266780,36.975377
河北省,邢台市,清河县,115.667576,37.040087
河北省,邢台市,临西县,115.501048,36.870813
河北省,邢台市,南宫市,115.408748,37.359264
河北省,邢台市,沙河市,114.503335,36.854922
河北省,保定市,市辖区,115.464806,38.873891
河北省,保定市,新市区,115.458669,38.877561
河北省,保定市,南市区,115.497342,38.883209
河北省,保定市,满城区,115.322351,38.948955
河北省,保定市,涞水县,115.713905,39.394317
河北省,保定市,阜平县,114.195104,38.849152
河北省,保定市,定兴县,115.808175,39.263018
河北省,保定市,唐县,114.982972,38.748204
河北省,保定市,高阳县,115.778965,38.700088
河北省,保定市,容城县,115.861657,39.042784
河北省,保定市,涞源县,114.694284,39.360247
河北省,保定市,望都县,115.154511,38.695736
河北省,保定市,安新县,115.935603,38.935369
河北省,保定市,易县,115.497457,39.349393
河北省,保定市,曲阳县,114.744926,38.622244
河北省,保定市,蠡县,115.583855,38.488056
河北省,保定市,顺平县,115.135470,38.837487
河北省,保定市,博野县,115.464380,38.457364
河北省,保定市,雄县,116.108650,38.994550
河北省,保定市,涿州市,115.974422,39.485283
河北省,保定市,定州市,114.990159,38.516174
河北省,保定市,安国市,115.326647,38.418440
河北省,保定市,高碑店市,115.873758,39.326521
河北省,张家口市,市辖区,114.887543,40.824418
河北省,张家口市,桥东区,114.894341,40.788457
河北省,张家口市,桥西区,114.869407,40.819564
河北省,张家口市,宣化区,115.099510,40.608726
河北省,张家口市,下花园区,115.287352,40.502652
河北省,张家口市,张北县,114.720086,41.158557
河北省,张家口市,康保县,114.600404,41.852368
河北省,张家口市,沽源县,115.688692,41.669668
河北省,张家口市,尚义县,113.969619,41.076227
河北省,张家口市,蔚县,114.588903,39.840843
河北省,张家口市,阳原县,114.150388,40.103742
河北省,张家口市,怀安县,114.385791,40.674193
河北省,张家口市,怀来县,115.517862,40.415343
河北省,张家口市,涿鹿县,115.205345,40.379563
河北省,张家口市,赤城县,115.831499,40.912921
河北省,承德市,市辖区,117.962410,40.954071
河北省,承德市,双桥区,117.943348,40.974650
河北省,承德市,双滦区,117.799912,40.959196
河北省,承德市,鹰手营子矿区,117.661156,40.546956
河北省,承德市,承德县,118.173825,40.768238
河北省,承德市,兴隆县,117.500558,40.417358
河北省,承德市,滦平县,117.332801,40.941482
河北省,承德市,隆化县,117.738938,41.313791
河北省,承德市,丰宁满族自治县,116.645932,41.208899
河北省,承德市,宽城满族自治县,118.485313,40.611391
河北省,承德市,围场满族蒙古族自治县,117.760159,41.938529
河北省,沧州市,市辖区,116.838834,38.304477
河北省,沧州市,新华区,116.866284,38.314416
河北省,沧州市,运河区,116.832276,38.310143
河北省,沧州市,沧县,117.007478,38.219856
河北省,沧州市,青县,116.804306,38.583021
河北省,沧州市,东光县,116.537067,37.888248
河北省,沧州市,海兴县,117.496606,38.141582
河北省,沧州市,盐山县,117.230603,38.058088
河北省,沧州市,肃宁县,115.829758,38.422802
河北省,沧州市,南皮县,116.708104,38.038584
河北省,沧州市,吴桥县,116.391508,37.627661
河北省,沧州市,献县,116.122802,38.190144
河北省,沧州市,孟村回族自治县,117.104298,38.053409
河北省,沧州市,泊头市,116.578368,38.083437
河北省,沧州市,任丘市,116.082918,38.683592
河北省,沧州市,黄骅市,117.330048,38.371383
河北省,沧州市,河间市,116.099518,38.446624
河北省,廊坊市,市辖区,116.683752,39.538047
河北省,廊坊市,安次区,116.694544,39.502569
河北省,廊坊市,广阳区,116.710690,39.522786
河北省,廊坊市,固安县,116.298657,39.438214
河北省,廊坊市,永清县,116.499028,39.321794
河北省,廊坊市,香河县,117.006093,39.761424
河北省,廊坊市,大城县,116.653794,38.705449
河北省,廊坊市,文安县,116.457858,38.873281
河北省,廊坊市,大厂回族自治县,116.989574,39.886547
河北省,廊坊市,霸州市,116.391386,39.125898
河北省,廊坊市,三河市,117.078295,39.982718
河北省,衡水市,市辖区,115.670177,37.738920
河北省,衡水市,桃城区,115.675422,37.735369
河北省,衡水市,枣强县,115.724260,37.513417
河北省,衡水市,武邑县,115.887655,37.801658
河北省,衡水市,武强县,115.982461,38.041368
河北省,衡水市,饶阳县,115.725833,38.235892
河北省,衡水市,安平县,115.519216,38.234510
河北省,衡水市,故城县,115.965874,37.347410
河北省,衡水市,景县,116.270648,37.692290
河北省,衡水市,阜城县,116.144418,37.868872
河北省,衡水市,深州市,115.559574,38.001536
山西省,太原市,市辖区,112.548879,37.870590
山西省,太原市,小店区,112.565659,37.736526
山西省,太原市,迎泽区,112.563400,37.863451
山西省,太原市,杏花岭区,112.570605,37.893955
山西省,太原市,尖草坪区,112.486691,37.940387
山西省,太原市,万柏林区,112.515748,37.859447
山西省,太原市,晋源区,112.477940,37.715193
山西省,太原市,清徐县,112.358667,37.607443
山西省,太原市,阳曲县,112.672953,38.058489
山西省,太原市,娄烦县,111.797083,38.067932
山西省,太原市,古交市,112.175875,37.907109
山西省,大同市,市辖区,113.300129,40.076762
山西省,大同市,矿区,113.168656,40.03626
山西省,大同市,南郊区,113.149693,40.005405
山西省,大同市,新荣区,113.140005,40.255866
山西省,大同市,阳高县,113.748945,40.361060
山西省,大同市,天镇县,114.090867,40.420237
山西省,大同市,广灵县,114.282758,39.760281
山西省,大同市,灵丘县,114.234350,39.442406
山西省,大同市,浑源县,113.699475,39.693407
山西省,大同市,左云县,112.703008,40.013442
山西省,大同市,大同县,113.612440,40.040295
山西省,阳泉市,市辖区,113.580519,37.856971
山西省,阳泉市,矿区,113.580519,37.856971
山西省,阳泉市,郊区,113.594164,37.944679
山西省,阳泉市,平定县,113.657841,37.786653
山西省,阳泉市,盂县,113.412330,38.085619
山西省,长治市,市辖区,113.116255,36.195386
山西省,长治市,郊区,113.101211,36.218388
山西省,长治市,襄垣县,113.051491,36.535817
山西省,长治市,屯留县,112.892151,36.315929
山西省,长治市,平顺县,113.435961,36.200179
山西省,长治市,黎城县,113.387155,36.502328
山西省,长治市,壶关县,113.207049,36.115449
山西省,长治市,长子县,112.877900,36.122334
山西省,长治市,武乡县,112.864562,36.837625
山西省,长治市,沁县,112.699226,36.756064
山西省,长治市,沁源县,112.337446,36.500200
山西省,长治市,潞城市,113.228852,36.334104
山西省,晋城市,晋城市市辖区,112.851831,35.490701
山西省,晋城市,沁水县,112.186739,35.690141
山西省,晋城市,阳城县,112.414738,35.486029
山西省,晋城市,陵川县,113.280688,35.775685
山西省,晋城市,泽州县,112.899137,35.617221
山西省,晋城市,高平市,112.923920,35.797997
山西省,朔州市,市辖区,112.432825,39.331595
山西省,朔州市,朔城区,112.432250,39.318940
山西省,朔州市,平鲁区,112.288331,39.512155
山西省,朔州市,山阴县,112.816600,39.526227
山西省,朔州市,应县,113.191099,39.554247
山西省,朔州市,右玉县,112.466989,39.989064
山西省,朔州市,怀仁县,113.099958,39.827916
山西省,晋中市,市辖区,112.752694,37.687024
山西省,晋中市,榆次区,112.708241,37.697792
山西省,晋中市,榆社县,112.975287,37.070788
山西省,晋中市,左权县,113.379372,37.082681
山西省,晋中市,和顺县,113.570438,37.329664
山西省,晋中市,昔阳县,113.706875,37.611210
山西省,晋中市,寿阳县,113.176434,37.895325
山西省,晋中市,太谷县,112.551357,37.421308
山西省,晋中市,祁县,112.335297,37.358317
山西省,晋中市,平遥县,112.176273,37.189559
山西省,晋中市,灵石县,111.778685,36.847860
山西省,晋中市,介休市,111.916712,37.026945
山西省,运城市,市辖区,111.007528,35.026412
山西省,运城市,盐湖区,111.007528,35.026412
山西省,运城市,临猗县,110.774547,35.144277
山西省,运城市,万荣县,110.838024,35.415254
山西省,运城市,闻喜县,111.224720,35.356644
山西省,运城市,稷山县,110.983333,35.604025
山西省,运城市,新绛县,111.224778,35.616288
山西省,运城市,绛县,111.568236,35.491190
山西省,运城市,垣曲县,111.669917,35.297620
山西省,运城市,夏县,111.220456,35.141363
山西省,运城市,平陆县,111.194133,34.829260
山西省,运城市,芮城县,110.694369,34.693580
山西省,运城市,永济市,110.447549,34.867050
山西省,运城市,河津市,110.712063,35.596383
山西省,忻州市,市辖区,112.734174,38.416663
山西省,忻州市,忻府区,112.746046,38.404243
山西省,忻州市,定襄县,112.957215,38.473548
山西省,忻州市,五台县,113.255309,38.728315
山西省,忻州市,代县,112.960282,39.066917
山西省,忻州市,繁峙县,113.265564,39.188811
山西省,忻州市,宁武县,112.304722,39.001524
山西省,忻州市,静乐县,111.939440,38.359036
山西省,忻州市,神池县,112.211297,39.090553
山西省,忻州市,五寨县,111.846905,38.910726
山西省,忻州市,岢岚县,111.572850,38.704180
山西省,忻州市,河曲县,111.138472,39.384482
山西省,忻州市,保德县,111.086564,39.022488
山西省,忻州市,偏关县,111.508831,39.436306
山西省,忻州市,原平市,112.711059,38.731402
山西省,临汾市,市辖区,111.518976,36.088005
山西省,临汾市,尧都区,111.579554,36.078841
山西省,临汾市,曲沃县,111.475861,35.641087
山西省,临汾市,翼城县,111.718951,35.738576
山西省,临汾市,襄汾县,111.441725,35.876293
山西省,临汾市,洪洞县,111.674966,36.253748
山西省,临汾市,古县,111.920466,36.266914
山西省,临汾市,安泽县,112.250144,36.147787
山西省,临汾市,浮山县,111.848883,35.968124
山西省,临汾市,吉县,110.681763,36.098188
山西省,临汾市,乡宁县,110.847021,35.970389
山西省,临汾市,大宁县,110.752903,36.465133
山西省,临汾市,隰县,110.940638,36.693331
山西省,临汾市,永和县,110.632007,36.759507
山西省,临汾市,蒲县,111.096439,36.411827
山西省,临汾市,汾西县,111.563951,36.652854
山西省,临汾市,侯马市,111.372002,35.619105
山西省,临汾市,霍州市,111.755398,36.568931
山西省,吕梁市,市辖区,111.144319,37.518314
山西省,吕梁市,离石区,111.150733,37.517641
山西省,吕梁市,文水县,112.028866,37.438102
山西省,吕梁市,交城县,112.155841,37.551970
山西省,吕梁市,兴县,111.127668,38.462390
山西省,吕梁市,临县,110.992094,37.950758
山西省,吕梁市,柳林县,110.889071,37.429832
山西省,吕梁市,石楼县,110.834561,36.997412
山西省,吕梁市,岚县,111.671917,38.279299
山西省,吕梁市,方山县,111.244098,37.894631
山西省,吕梁市,中阳县,111.179657,37.357058
山西省,吕梁市,交口县,111.181151,36.982186
山西省,吕梁市,孝义市,111.778818,37.146294
山西省,吕梁市,汾阳市,111.769894,37.261564
内蒙古自治区,呼和浩特市,市辖区,111.749180,40.842585
内蒙古自治区,呼和浩特市,新城区,111.665544,40.858289
内蒙古自治区,呼和浩特市,回民区,111.623692,40.808608
内蒙古自治区,呼和浩特市,玉泉区,111.673881,40.753655
内蒙古自治区,呼和浩特市,赛罕区,111.701857,40.792097
内蒙古自治区,呼和浩特市,土默特左旗,111.09,40.41
内蒙古自治区,呼和浩特市,托克托县,111.11,40.16
内蒙古自治区,呼和浩特市,和林格尔县,111.821843,40.378787
内蒙古自治区,呼和浩特市,清水河县,111.647609,39.921095
内蒙古自治区,呼和浩特市,武川县,111.451303,41.096471
内蒙古自治区,包头市,市辖区,109.840347,40.657449
内蒙古自治区,包头市,东河区,110.044142,40.575948
内蒙古自治区,包头市,昆都仑区,109.838178,40.642236
内蒙古自治区,包头市,青山区,109.901572,40.643246
内蒙古自治区,包头市,石拐区,110.272565,40.672094
内蒙古自治区,包头市,白云鄂博矿区,109.97016,41.769246
内蒙古自治区,包头市,九原区,109.968122,40.600581
内蒙古自治区,包头市,土默特右旗,110.32,40.33
内蒙古自治区,包头市,固阳县,110.060514,41.034106
内蒙古自治区,包头市,达尔罕茂明安联合旗,110.26,41.42
内蒙古自治区,乌海市,市辖区,106.794249,39.655388
内蒙古自治区,乌海市,海勃湾区,106.822779,39.691156
内蒙古自治区,乌海市,海南区,106.891424,39.441364
内蒙古自治区,乌海市,乌达区,106.726099,39.505925
内蒙古自治区,赤峰市,市辖区,118.886856,42.257817
内蒙古自治区,赤峰市,红山区,118.955528,42.295818
内蒙古自治区,赤峰市,元宝山区,119.288611,42.038902
内蒙古自治区,赤峰市,松山区,118.931962,42.286873
内蒙古自治区,赤峰市,阿鲁科尔沁旗,120.03,43.53
内蒙古自治区,赤峰市,巴林左旗,119.379490,43.971126
内蒙古自治区,赤峰市,巴林右旗,118.665180,43.534414
内蒙古自治区,赤峰市,林西县,118.055450,43.618120
内蒙古自治区,赤峰市,克什克腾旗,117.545798,43.264989
内蒙古自治区,赤峰市,翁牛特旗,119.006580,42.936188
内蒙古自治区,赤峰市,喀喇沁旗,118.701938,41.927364
内蒙古自治区,赤峰市,宁城县,119.318876,41.601375
内蒙古自治区,赤峰市,敖汉旗,119.921604,42.290782
内蒙古自治区,通辽市,市辖区,122.243444,43.652890
内蒙古自治区,通辽市,科尔沁区,121.472818,45.059645
内蒙古自治区,通辽市,科尔沁左翼中旗,123.18,44.08
内蒙古自治区,通辽市,科尔沁左翼后旗,122.21,42.58
内蒙古自治区,通辽市,开鲁县,121.319309,43.601244
内蒙古自治区,通辽市,库伦旗,121.810701,42.735657
内蒙古自治区,通辽市,奈曼旗,120.658283,42.867226
内蒙古自治区,通辽市,扎鲁特旗,120.911676,44.556389
内蒙古自治区,通辽市,霍林郭勒市,119.663534,45.531726
内蒙古自治区,鄂尔多斯市,市辖区,109.99029,39.817179
内蒙古自治区,鄂尔多斯市,东胜区,109.963339,39.822507
内蒙古自治区,鄂尔多斯市,达拉特旗,110.033833,40.412438
内蒙古自治区,鄂尔多斯市,准格尔旗,111.240171,39.864362
内蒙古自治区,鄂尔多斯市,鄂托克前旗,107.29,38.11
内蒙古自治区,鄂尔多斯市,鄂托克旗,107.976161,39.089650
内蒙古自治区,鄂尔多斯市,杭锦旗,108.736208,39.833309
内蒙古自治区,鄂尔多斯市,乌审旗,108.817607,38.604136
内蒙古自治区,鄂尔多斯市,伊金霍洛旗,109.747740,39.564660
内蒙古自治区,呼伦贝尔市,市辖区,119.765744,49.211574
内蒙古自治区,呼伦贝尔市,海拉尔区,119.736279,49.212189
内蒙古自治区,呼伦贝尔市,扎赉诺尔区,117.670248,49.510375
内蒙古自治区,呼伦贝尔市,阿荣旗,123.459050,48.126585
内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,124.519023,48.477729
内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,123.44,50.35
内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,119.45,49.09
内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,119.26,49.19
内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,118.16,48.13
内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,116.49,48.4
内蒙古自治区,呼伦贝尔市,满洲里市,117.378530,49.597841
内蒙古自治区,呼伦贝尔市,牙克石市,120.711770,49.285568
内蒙古自治区,呼伦贝尔市,扎兰屯市,122.737467,48.013733
内蒙古自治区,呼伦贝尔市,额尔古纳市,120.180506,50.243102
内蒙古自治区,呼伦贝尔市,根河市,121.520388,50.780345
内蒙古自治区,巴彦淖尔市,市辖区,107.387657,40.743213
内蒙古自治区,巴彦淖尔市,临河区,107.363919,40.751187
内蒙古自治区,巴彦淖尔市,五原县,108.267562,41.088422
内蒙古自治区,巴彦淖尔市,磴口县,107.008248,40.330524
内蒙古自治区,巴彦淖尔市,乌拉特前旗,108.39,40.44
内蒙古自治区,巴彦淖尔市,乌拉特中旗,108.31,41.34
内蒙古自治区,巴彦淖尔市,乌拉特后旗,106.59,41.27
内蒙古自治区,巴彦淖尔市,杭锦后旗,107.150909,40.885896
内蒙古自治区,乌兰察布市,市辖区,113.132585,40.994785
内蒙古自治区,乌兰察布市,集宁区,113.123779,40.990689
内蒙古自治区,乌兰察布市,卓资县,112.577528,40.894692
内蒙古自治区,乌兰察布市,化德县,114.010438,41.904560
内蒙古自治区,乌兰察布市,商都县,113.577816,41.562113
内蒙古自治区,乌兰察布市,兴和县,113.834173,40.872301
内蒙古自治区,乌兰察布市,凉城县,112.503971,40.531555
内蒙古自治区,乌兰察布市,察哈尔右翼前旗,113.13,40.48
内蒙古自治区,乌兰察布市,察哈尔右翼中旗,112.37,41.16
内蒙古自治区,乌兰察布市,察哈尔右翼后旗,113.11,41.27
内蒙古自治区,乌兰察布市,四子王旗,111.706618,41.533462
内蒙古自治区,乌兰察布市,丰镇市,113.109892,40.436983
内蒙古自治区,兴安盟,无,122.067042,46.077561
内蒙古自治区,兴安盟,乌兰浩特市,122.093123,46.072732
内蒙古自治区,兴安盟,阿尔山市,119.943575,47.177440
内蒙古自治区,兴安盟,科尔沁右翼前旗,122.069,46.063
内蒙古自治区,兴安盟,科尔沁右翼中旗,121.28,45.03
内蒙古自治区,兴安盟,扎赉特旗,122.899656,46.723237
内蒙古自治区,兴安盟,突泉县,121.593799,45.381930
内蒙古自治区,锡林郭勒盟,无,116.048222,43.933454
内蒙古自治区,锡林郭勒盟,二连浩特市,111.977943,43.653170
内蒙古自治区,锡林郭勒盟,锡林浩特市,116.086032,43.933411
内蒙古自治区,锡林郭勒盟,阿巴嘎旗,114.950248,44.022995
内蒙古自治区,锡林郭勒盟,苏尼特左旗,113.38,43.52
内蒙古自治区,锡林郭勒盟,苏尼特右旗,112.39,42.45
内蒙古自治区,锡林郭勒盟,东乌珠穆沁旗,116.58,45.31
内蒙古自治区,锡林郭勒盟,西乌珠穆沁旗,117.36,44.35
内蒙古自治区,锡林郭勒盟,太仆寺旗,115.282986,41.877136
内蒙古自治区,锡林郭勒盟,镶黄旗,113.847287,42.232371
内蒙古自治区,锡林郭勒盟,正镶白旗,115.029849,42.287471
内蒙古自治区,锡林郭勒盟,正蓝旗,115.992470,42.241638
内蒙古自治区,锡林郭勒盟,多伦县,116.485556,42.203591
内蒙古自治区,阿拉善盟,无,105.728969,38.851892
内蒙古自治区,阿拉善盟,阿拉善左旗,105.111,39.641
内蒙古自治区,阿拉善盟,阿拉善右旗,101.41,39.13
内蒙古自治区,阿拉善盟,额济纳旗,101.055590,41.954347
辽宁省,沈阳市,市辖区,123.431474,41.805698
辽宁省,沈阳市,和平区,123.420382,41.789809
辽宁省,沈阳市,沈河区,123.458897,41.795655
辽宁省,沈阳市,大东区,123.469949,41.805137
辽宁省,沈阳市,皇姑区,123.441970,41.824796
辽宁省,沈阳市,铁西区,123.376301,41.802914
辽宁省,沈阳市,苏家屯区,123.344031,41.664757
辽宁省,沈阳市,东陵区,123.449715,41.714914
辽宁省,沈阳市,沈北新区,123.521471,42.052312
辽宁省,沈阳市,于洪区,123.308136,41.793743
辽宁省,沈阳市,康平县,123.355701,42.741005
辽宁省,沈阳市,法库县,123.440495,42.500730
辽宁省,沈阳市,新民市,122.836726,41.985193
辽宁省,大连市,市辖区,121.614682,38.914003
辽宁省,大连市,中山区,121.644927,38.918574
辽宁省,大连市,西岗区,121.612325,38.914687
辽宁省,大连市,沙河口区,121.594200,38.904808
辽宁省,大连市,甘井子区,121.525461,38.953351
辽宁省,大连市,旅顺口区,121.261953,38.851705
辽宁省,大连市,金州区,121.782769,39.050460
辽宁省,大连市,长海县,122.588494,39.272728
辽宁省,大连市,瓦房店市,121.979603,39.627114
辽宁省,大连市,庄河市,122.967328,39.680811
辽宁省,鞍山市,市辖区,122.994329,41.108647
辽宁省,鞍山市,铁东区,122.991052,41.089933
辽宁省,鞍山市,铁西区,122.969630,41.119885
辽宁省,鞍山市,立山区,123.029091,41.150401
辽宁省,鞍山市,千山区,122.949298,41.068909
辽宁省,鞍山市,台安县,122.436196,41.412768
辽宁省,鞍山市,岫岩满族自治县,123.280935,40.290880
辽宁省,鞍山市,海城市,122.685217,40.882377
辽宁省,抚顺市,市辖区,124.097979,41.922644
辽宁省,抚顺市,新抚区,123.912861,41.862080
辽宁省,抚顺市,东洲区,124.038685,41.853192
辽宁省,抚顺市,望花区,123.784206,41.853646
辽宁省,抚顺市,顺城区,123.945040,41.883375
辽宁省,抚顺市,新宾满族自治县,125.039978,41.734256
辽宁省,抚顺市,清原满族自治县,124.924083,42.100539
辽宁省,本溪市,市辖区,123.766485,41.294175
辽宁省,本溪市,平山区,123.768926,41.299702
辽宁省,本溪市,溪湖区,123.767647,41.329219
辽宁省,本溪市,明山区,123.817212,41.308710
辽宁省,本溪市,南芬区,123.744802,41.100445
辽宁省,本溪市,本溪满族自治县,124.17,41.18
辽宁省,本溪市,桓仁满族自治县,125.361007,41.267128
辽宁省,丹东市,市辖区,124.383044,40.124296
辽宁省,丹东市,元宝区,124.395757,40.136520
辽宁省,丹东市,振兴区,124.360264,40.105194
辽宁省,丹东市,振安区,124.428162,40.158267
辽宁省,丹东市,宽甸满族自治县,124.783660,40.731317
辽宁省,丹东市,东港市,124.152705,39.863008
辽宁省,丹东市,凤城市,124.066919,40.452298
辽宁省,锦州市,市辖区,121.127003,41.095119
辽宁省,锦州市,古塔区,121.128279,41.117245
辽宁省,锦州市,凌河区,121.150877,41.114990
辽宁省,锦州市,太和区,121.103892,41.109147
辽宁省,锦州市,黑山县,122.123443,41.666028
辽宁省,锦州市,义县,121.239080,41.533087
辽宁省,锦州市,凌海市,121.357730,41.173400
辽宁省,锦州市,北镇市,121.795962,41.598764
辽宁省,营口市,市辖区,122.235417,40.667012
辽宁省,营口市,站前区,122.258961,40.672670
辽宁省,营口市,西市区,122.206414,40.666408
辽宁省,营口市,鲅鱼圈区,122.107814,40.230636
辽宁省,营口市,老边区,122.379967,40.680303
辽宁省,营口市,盖州市,122.348936,40.400611
辽宁省,营口市,大石桥市,122.509131,40.644622
辽宁省,阜新市,市辖区,121.670323,42.021619
辽宁省,阜新市,海州区,121.656255,42.013242
辽宁省,阜新市,新邱区,121.792535,42.087632
辽宁省,阜新市,太平区,121.678512,42.010600
辽宁省,阜新市,清河门区,121.416105,41.783100
辽宁省,阜新市,细河区,121.680540,42.025495
辽宁省,阜新市,彰武县,122.538793,42.386544
辽宁省,辽阳市,市辖区,123.236944,41.267244
辽宁省,辽阳市,白塔区,123.174325,41.270347
辽宁省,辽阳市,文圣区,123.185386,41.262608
辽宁省,辽阳市,宏伟区,123.196672,41.217649
辽宁省,辽阳市,弓长岭区,123.419804,41.151847
辽宁省,辽阳市,太子河区,123.181782,41.253277
辽宁省,辽阳市,辽阳县,123.105695,41.205329
辽宁省,辽阳市,灯塔市,123.339312,41.426372
辽宁省,盘锦市,市辖区,122.070714,41.119997
辽宁省,盘锦市,双台子区,122.060112,41.190606
辽宁省,盘锦市,兴隆台区,122.069897,41.158678
辽宁省,盘锦市,盘山县,121.996499,41.242873
辽宁省,铁岭市,市辖区,123.726166,42.223769
辽宁省,铁岭市,银州区,123.842305,42.286130
辽宁省,铁岭市,清河区,124.14896,42.542978
辽宁省,铁岭市,西丰县,124.727393,42.738030
辽宁省,铁岭市,昌图县,124.111100,42.785791
辽宁省,铁岭市,调兵山市,123.567117,42.467521
辽宁省,铁岭市,开原市,124.038268,42.546307
